Buyer_Name,Grade,year,month,avg_buy_probability,expected_qty,months_since_last_purchase,probability_wtd_qty,month_label
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,4,0.3669435381889343,2.9261128139298407,9.0,1.1,Apr 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,5,0.3976617455482483,3.4022577605042006,9.0,1.4,May 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,6,0.3931615352630615,3.3433422599753286,9.0,1.3,Jun 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,7,0.40657106041908264,3.0743309634030616,9.0,1.2,Jul 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,8,0.39411646127700806,2.718022618233853,9.0,1.1,Aug 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,9,0.39099839329719543,2.689160098365509,9.0,1.1,Sep 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,10,0.3725714087486267,2.487029440638829,9.0,0.9,Oct 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,11,0.38627302646636963,2.45095678766691,9.0,0.9,Nov 2030
FERMRICH LANKA (PVT) LT,GOLDENTIPS,2030,12,0.24471186101436615,2.5341798265877724,9.0,0.6,Dec 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,1,0.4962933361530304,3.6498014725734933,7.0,1.8,Jan 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,2,0.4685043692588806,2.9957367003615034,7.0,1.4,Feb 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,3,0.3940868377685547,2.664912463222667,7.0,1.1,Mar 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,4,0.37790751457214355,2.378189413440727,7.0,0.9,Apr 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,5,0.3993304669857025,2.6712491308638,7.0,1.1,May 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,6,0.3697061538696289,2.6024858893321645,7.0,1.0,Jun 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,7,0.37532544136047363,2.49010202659813,7.0,0.9,Jul 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,8,0.3521738052368164,2.4058386019625715,7.0,0.8,Aug 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,9,0.35098180174827576,2.4254051197815985,7.0,0.9,Sep 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,10,0.3577038645744324,2.4959811695419956,7.0,0.9,Oct 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,11,0.39723673462867737,2.412480391703095,7.0,1.0,Nov 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2026,12,0.2449408769607544,2.585442587536094,7.0,0.6,Dec 2026
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,1,0.4962933361530304,3.6498014725734933,7.0,1.8,Jan 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,2,0.4685043692588806,2.9957367003615034,7.0,1.4,Feb 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,3,0.3940868377685547,2.664912463222667,7.0,1.1,Mar 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,4,0.37790751457214355,2.378189413440727,7.0,0.9,Apr 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,5,0.3993304669857025,2.6712491308638,7.0,1.1,May 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,6,0.3697061538696289,2.6024858893321645,7.0,1.0,Jun 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,7,0.37532544136047363,2.49010202659813,7.0,0.9,Jul 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,8,0.3521738052368164,2.4058386019625715,7.0,0.8,Aug 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,9,0.35098180174827576,2.4254051197815985,7.0,0.9,Sep 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,10,0.3577038645744324,2.4959811695419956,7.0,0.9,Oct 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,11,0.39723673462867737,2.412480391703095,7.0,1.0,Nov 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2027,12,0.2449408769607544,2.585442587536094,7.0,0.6,Dec 2027
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,1,0.4962933361530304,3.6498014725734933,7.0,1.8,Jan 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,2,0.4685043692588806,2.9957367003615034,7.0,1.4,Feb 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,3,0.3940868377685547,2.664912463222667,7.0,1.1,Mar 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,4,0.37790751457214355,2.378189413440727,7.0,0.9,Apr 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,5,0.3993304669857025,2.6712491308638,7.0,1.1,May 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,6,0.3697061538696289,2.6024858893321645,7.0,1.0,Jun 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,7,0.37532544136047363,2.49010202659813,7.0,0.9,Jul 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,8,0.3521738052368164,2.4058386019625715,7.0,0.8,Aug 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,9,0.35098180174827576,2.4254051197815985,7.0,0.9,Sep 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,10,0.3577038645744324,2.4959811695419956,7.0,0.9,Oct 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,11,0.39723673462867737,2.412480391703095,7.0,1.0,Nov 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2028,12,0.2449408769607544,2.585442587536094,7.0,0.6,Dec 2028
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,1,0.4962933361530304,3.6498014725734933,7.0,1.8,Jan 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,2,0.4685043692588806,2.9957367003615034,7.0,1.4,Feb 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,3,0.3940868377685547,2.664912463222667,7.0,1.1,Mar 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,4,0.37790751457214355,2.378189413440727,7.0,0.9,Apr 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,5,0.3993304669857025,2.6712491308638,7.0,1.1,May 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,6,0.3697061538696289,2.6024858893321645,7.0,1.0,Jun 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,7,0.37532544136047363,2.49010202659813,7.0,0.9,Jul 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,8,0.3521738052368164,2.4058386019625715,7.0,0.8,Aug 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,9,0.35098180174827576,2.4254051197815985,7.0,0.9,Sep 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,10,0.3577038645744324,2.4959811695419956,7.0,0.9,Oct 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,11,0.39723673462867737,2.412480391703095,7.0,1.0,Nov 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2029,12,0.2449408769607544,2.585442587536094,7.0,0.6,Dec 2029
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,1,0.4962933361530304,3.6498014725734933,7.0,1.8,Jan 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,2,0.4685043692588806,2.9957367003615034,7.0,1.4,Feb 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,3,0.3940868377685547,2.664912463222667,7.0,1.1,Mar 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,4,0.37790751457214355,2.378189413440727,7.0,0.9,Apr 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,5,0.3993304669857025,2.6712491308638,7.0,1.1,May 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,6,0.3697061538696289,2.6024858893321645,7.0,1.0,Jun 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,7,0.37532544136047363,2.49010202659813,7.0,0.9,Jul 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,8,0.3521738052368164,2.4058386019625715,7.0,0.8,Aug 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,9,0.35098180174827576,2.4254051197815985,7.0,0.9,Sep 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,10,0.3577038645744324,2.4959811695419956,7.0,0.9,Oct 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,11,0.39723673462867737,2.412480391703095,7.0,1.0,Nov 2030
FERMRICH LANKA (PVT) LT,SILVERTIPS,2030,12,0.2449408769607544,2.585442587536094,7.0,0.6,Dec 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,1,0.43421026468276974,2.377364897388569,15.0,1.0,Jan 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,2,0.3816788628697395,2.078047696983462,15.0,0.8,Feb 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,3,0.37587304860353465,1.9699483247552512,15.0,0.7,Mar 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,4,0.3768253296613693,1.829643986548838,15.0,0.7,Apr 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,5,0.43820191770792005,2.0489385173074637,15.0,0.9,May 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,6,0.4369450822472572,2.1854892824702423,15.0,1.0,Jun 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,7,0.4873692065477371,2.347081137117355,15.0,1.1,Jul 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,8,0.46529729366302486,2.3908416390515534,15.0,1.1,Aug 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,9,0.537189120054245,2.6323356831919247,15.0,1.4,Sep 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,10,0.5513235926628113,2.6436015403961037,15.0,1.5,Oct 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,11,0.703954866528511,2.5293910129848873,15.0,1.8,Nov 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2026,12,0.7433229893445968,2.458803227274924,15.0,1.8,Dec 2026
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,1,0.4124997514486312,2.377364897388569,15.0,1.0,Jan 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,2,0.3625949197262525,2.078047696983462,15.0,0.8,Feb 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,3,0.3570793961733579,1.9699483247552512,15.0,0.7,Mar 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,4,0.3579840631783008,1.829643986548838,15.0,0.7,Apr 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,5,0.41629182182252406,2.0489385173074637,15.0,0.9,May 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,6,0.4150978281348943,2.1854892824702423,15.0,0.9,Jun 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,7,0.4630007462203502,2.347081137117355,15.0,1.1,Jul 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,8,0.4420324289798736,2.3908416390515534,15.0,1.1,Aug 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,9,0.5103296640515328,2.6323356831919247,15.0,1.3,Sep 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,10,0.5237574130296707,2.6436015403961037,15.0,1.4,Oct 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,11,0.6687571232020855,2.5293910129848873,15.0,1.7,Nov 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2027,12,0.706156839877367,2.458803227274924,15.0,1.7,Dec 2027
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,1,0.3918747638761997,2.377364897388569,15.0,0.9,Jan 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,2,0.3444651737399399,2.078047696983462,15.0,0.7,Feb 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,3,0.33922542636469,1.9699483247552512,15.0,0.7,Mar 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,4,0.34008486001938576,1.829643986548838,15.0,0.6,Apr 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,5,0.39547723073139784,2.0489385173074637,15.0,0.8,May 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,6,0.39434293672814963,2.1854892824702423,15.0,0.9,Jun 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,7,0.4398507089093327,2.347081137117355,15.0,1.0,Jul 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,8,0.4199308075308799,2.3908416390515534,15.0,1.0,Aug 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,9,0.48481318084895614,2.6323356831919247,15.0,1.3,Sep 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,10,0.4975695423781872,2.6436015403961037,15.0,1.3,Oct 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,11,0.6353192670419812,2.5293910129848873,15.0,1.6,Nov 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2028,12,0.6708489978834986,2.458803227274924,15.0,1.6,Dec 2028
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,1,0.37228102568238963,2.377364897388569,15.0,0.9,Jan 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,2,0.32724191505294287,2.078047696983462,15.0,0.7,Feb 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,3,0.3222641550464555,1.9699483247552512,15.0,0.6,Mar 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,4,0.32308061701841645,1.829643986548838,15.0,0.6,Apr 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,5,0.3757033691948279,2.0489385173074637,15.0,0.8,May 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,6,0.3746257898917421,2.1854892824702423,15.0,0.8,Jun 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,7,0.417858173463866,2.347081137117355,15.0,1.0,Jul 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,8,0.3989342671543359,2.3908416390515534,15.0,1.0,Aug 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,9,0.46057252180650826,2.6323356831919247,15.0,1.2,Sep 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,10,0.47269106525927773,2.6436015403961037,15.0,1.2,Oct 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,11,0.603553303689882,2.5293910129848873,15.0,1.5,Nov 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2029,12,0.6373065479893236,2.458803227274924,15.0,1.6,Dec 2029
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,1,0.35366697439827016,2.377364897388569,15.0,0.8,Jan 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,2,0.31087981930029573,2.078047696983462,15.0,0.6,Feb 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,3,0.3061509472941327,1.9699483247552512,15.0,0.6,Mar 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,4,0.30692658616749563,1.829643986548838,15.0,0.6,Apr 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,5,0.3569182007350865,2.0489385173074637,15.0,0.7,May 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,6,0.355894500397155,2.1854892824702423,15.0,0.8,Jun 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,7,0.39696526479067273,2.347081137117355,15.0,0.9,Jul 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,8,0.3789875537966191,2.3908416390515534,15.0,0.9,Aug 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,9,0.43754389571618285,2.6323356831919247,15.0,1.2,Sep 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,10,0.44905651199631386,2.6436015403961037,15.0,1.2,Oct 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,11,0.573375638505388,2.5293910129848873,15.0,1.5,Nov 2030
FINLAYS COLOMBO LTD.,GOLDENTIPS,2030,12,0.6054412205898574,2.458803227274924,15.0,1.5,Dec 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,1,0.5296677947044373,6.902854998086755,10.0,3.7,Jan 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,2,0.5376856923103333,5.795110635244341,10.0,3.1,Feb 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,3,0.49874430894851685,5.809891754983608,10.0,2.9,Mar 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,4,0.4403150677680969,6.233275752291568,10.0,2.7,Apr 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,5,0.4676091969013214,7.321717654327869,10.0,3.4,May 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,6,0.46491438150405884,7.658383406209354,10.0,3.6,Jun 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,7,0.49283063411712646,7.474407795204149,10.0,3.7,Jul 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,8,0.47796550393104553,7.240994810850659,10.0,3.5,Aug 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,9,0.5107876062393188,6.915824734126576,10.0,3.5,Sep 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,10,0.4747461676597595,6.401629229945854,10.0,3.0,Oct 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,11,0.4634891748428345,6.419797175457055,10.0,3.0,Nov 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2026,12,0.2458018660545349,6.6149644294741865,10.0,1.6,Dec 2026
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,1,0.5296677947044373,6.902854998086755,10.0,3.7,Jan 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,2,0.5376856923103333,5.795110635244341,10.0,3.1,Feb 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,3,0.49874430894851685,5.809891754983608,10.0,2.9,Mar 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,4,0.4403150677680969,6.233275752291568,10.0,2.7,Apr 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,5,0.4676091969013214,7.321717654327869,10.0,3.4,May 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,6,0.46491438150405884,7.658383406209354,10.0,3.6,Jun 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,7,0.49283063411712646,7.474407795204149,10.0,3.7,Jul 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,8,0.47796550393104553,7.240994810850659,10.0,3.5,Aug 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,9,0.5107876062393188,6.915824734126576,10.0,3.5,Sep 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,10,0.4747461676597595,6.401629229945854,10.0,3.0,Oct 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,11,0.4634891748428345,6.419797175457055,10.0,3.0,Nov 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2027,12,0.2458018660545349,6.6149644294741865,10.0,1.6,Dec 2027
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,1,0.5296677947044373,6.902854998086755,10.0,3.7,Jan 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,2,0.5376856923103333,5.795110635244341,10.0,3.1,Feb 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,3,0.49874430894851685,5.809891754983608,10.0,2.9,Mar 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,4,0.4403150677680969,6.233275752291568,10.0,2.7,Apr 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,5,0.4676091969013214,7.321717654327869,10.0,3.4,May 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,6,0.46491438150405884,7.658383406209354,10.0,3.6,Jun 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,7,0.49283063411712646,7.474407795204149,10.0,3.7,Jul 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,8,0.47796550393104553,7.240994810850659,10.0,3.5,Aug 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,9,0.5107876062393188,6.915824734126576,10.0,3.5,Sep 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,10,0.4747461676597595,6.401629229945854,10.0,3.0,Oct 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,11,0.4634891748428345,6.419797175457055,10.0,3.0,Nov 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2028,12,0.2458018660545349,6.6149644294741865,10.0,1.6,Dec 2028
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,1,0.5296677947044373,6.902854998086755,10.0,3.7,Jan 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,2,0.5376856923103333,5.795110635244341,10.0,3.1,Feb 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,3,0.49874430894851685,5.809891754983608,10.0,2.9,Mar 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,4,0.4403150677680969,6.233275752291568,10.0,2.7,Apr 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,5,0.4676091969013214,7.321717654327869,10.0,3.4,May 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,6,0.46491438150405884,7.658383406209354,10.0,3.6,Jun 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,7,0.49283063411712646,7.474407795204149,10.0,3.7,Jul 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,8,0.47796550393104553,7.240994810850659,10.0,3.5,Aug 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,9,0.5107876062393188,6.915824734126576,10.0,3.5,Sep 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,10,0.4747461676597595,6.401629229945854,10.0,3.0,Oct 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,11,0.4634891748428345,6.419797175457055,10.0,3.0,Nov 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2029,12,0.2458018660545349,6.6149644294741865,10.0,1.6,Dec 2029
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,1,0.5296677947044373,6.902854998086755,10.0,3.7,Jan 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,2,0.5376856923103333,5.795110635244341,10.0,3.1,Feb 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,3,0.49874430894851685,5.809891754983608,10.0,2.9,Mar 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,4,0.4403150677680969,6.233275752291568,10.0,2.7,Apr 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,5,0.4676091969013214,7.321717654327869,10.0,3.4,May 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,6,0.46491438150405884,7.658383406209354,10.0,3.6,Jun 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,7,0.49283063411712646,7.474407795204149,10.0,3.7,Jul 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,8,0.47796550393104553,7.240994810850659,10.0,3.5,Aug 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,9,0.5107876062393188,6.915824734126576,10.0,3.5,Sep 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,10,0.4747461676597595,6.401629229945854,10.0,3.0,Oct 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,11,0.4634891748428345,6.419797175457055,10.0,3.0,Nov 2030
FINLAYS COLOMBO LTD.,INNOVATIVE,2030,12,0.2458018660545349,6.6149644294741865,10.0,1.6,Dec 2030
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,1,0.3040381669998169,2.46924898583441,9.0,0.8,Jan 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,2,0.3322478234767914,2.290500587190403,9.0,0.8,Feb 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,3,0.3394522964954376,1.990199453414531,9.0,0.7,Mar 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,4,0.34223172068595886,1.7861069096765954,9.0,0.6,Apr 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,5,0.3602958917617798,1.907246270763978,9.0,0.7,May 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,6,0.36200079321861267,2.0249031110874505,9.0,0.7,Jun 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,7,0.38217100501060486,2.290345403612825,9.0,0.9,Jul 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,8,0.37282344698905945,2.4172665429524365,9.0,0.9,Aug 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,9,0.35124996304512024,2.6087858443374876,9.0,0.9,Sep 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,10,0.3248962461948395,2.5835482764964564,9.0,0.8,Oct 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,11,0.32827553153038025,2.433291469977989,9.0,0.8,Nov 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2026,12,0.24933651089668274,2.3525552016923856,9.0,0.6,Dec 2026
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,1,0.3040381669998169,2.46924898583441,9.0,0.8,Jan 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,2,0.3322478234767914,2.290500587190403,9.0,0.8,Feb 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,3,0.3394522964954376,1.990199453414531,9.0,0.7,Mar 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,4,0.34223172068595886,1.7861069096765954,9.0,0.6,Apr 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,5,0.3602958917617798,1.907246270763978,9.0,0.7,May 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,6,0.36200079321861267,2.0249031110874505,9.0,0.7,Jun 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,7,0.38217100501060486,2.290345403612825,9.0,0.9,Jul 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,8,0.37282344698905945,2.4172665429524365,9.0,0.9,Aug 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,9,0.35124996304512024,2.6087858443374876,9.0,0.9,Sep 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,10,0.3248962461948395,2.5835482764964564,9.0,0.8,Oct 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,11,0.32827553153038025,2.433291469977989,9.0,0.8,Nov 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2027,12,0.24933651089668274,2.3525552016923856,9.0,0.6,Dec 2027
FINLAYS COLOMBO LTD.,SILVERTIPS,2028,1,0.3040381669998169,2.46924898583441,9.0,0.8,Jan 2028
FINLAYS COLOMBO LTD.,SILVERTIPS,2028,2,0.3322478234767914,2.290500587190403,9.0,0.8,Feb 2028
FINLAYS COLOMBO LTD.,SILVERTIPS,2028,3,0.3394522964954376,1.990199453414531,9.0,0.7,Mar 2028
FINLAYS COLOMBO LTD.,SILVERTIPS,2028,4,0.34223172068595886,1.7861069096765954,9.0,0.6,Apr 2028
FINLAYS COLOMBO LTD.,SILVERTIPS,2028,5,0.3602958917617798,1.907246270763978,9.0,0.7,May 2028
